Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
terimakasih untuk menyuarakan perkaraa ini pak dan mewakili golongan yang HAM nya di langgar,terimakasih untuk menyuarakan perkaraa ini pak dan mewakili golongan yang HAM nya di langgar,terimakasih untuk menyuarakan perkaraa ini pak dan mewakili golongan yang ham nya di langgar,"['terimakasih', 'untuk', 'menyuarakan', 'perkaraa', 'ini', 'pak', 'dan', 'mewakili', 'golongan', 'yang', 'ham', 'nya', 'di', 'langgar']","['terimakasih', 'untuk', 'menyuarakan', 'perkaraa', 'ini', 'pak', 'dan', 'mewakili', 'golongan', 'yang', 'ham', 'nya', 'di', 'langgar']","['terimakasih', 'menyuarakan', 'perkaraa', 'mewakili', 'golongan', 'ham', 'nya', 'langgar']","['terimakasih', 'suara', 'perkaraa', 'wakil', 'golong', 'ham', 'nya', 'langgar']",terimakasih suara perkaraa wakil golong ham nya langgar
Terimakasih Pak Sudah mewakili suara rakyat mengenai hukum dan HAM di Indonesia semala 10 tahun terakhir,Terimakasih Pak Sudah mewakili suara rakyat mengenai hukum dan HAM di Indonesia semala tahun terakhir,terimakasih pak sudah mewakili suara rakyat mengenai hukum dan ham di indonesia semala tahun terakhir,"['terimakasih', 'pak', 'sudah', 'mewakili', 'suara', 'rakyat', 'mengenai', 'hukum', 'dan', 'ham', 'di', 'indonesia', 'semala', 'tahun', 'terakhir']","['terimakasih', 'pak', 'sudah', 'mewakili', 'suara', 'rakyat', 'mengenai', 'hukum', 'dan', 'ham', 'di', 'indonesia', 'semala', 'tahun', 'terakhir']","['terimakasih', 'mewakili', 'suara', 'rakyat', 'hukum', 'ham', 'indonesia', 'semala']","['terimakasih', 'wakil', 'suara', 'rakyat', 'hukum', 'ham', 'indonesia', 'mala']",terimakasih wakil suara rakyat hukum ham indonesia mala
Ganjar emang pemimpin terbaik mantap pol,Ganjar emang pemimpin terbaik mantap pol,ganjar emang pemimpin terbaik mantap pol,"['ganjar', 'emang', 'pemimpin', 'terbaik', 'mantap', 'pol']","['ganjar', 'emang', 'pemimpin', 'terbaik', 'mantap', 'pol']","['ganjar', 'emang', 'pemimpin', 'terbaik', 'mantap', 'pol']","['ganjar', 'emang', 'pimpin', 'baik', 'mantap', 'pol']",ganjar emang pimpin baik mantap pol
"kalo penegakan hukum sih gimana pun tetep dikendaliin penguasa ya, kalo penguasanya/pemimpin negaranya aja suka mainin hukum yaudah hancur juga tuh penegakan hukum, tapi kalo pemimpin negaranya kayak pak ganjar sama prof mahfud yang paham banget hukum dan berintegritas juga jadi akan terbenahi permasalahan hukum selama ini",kalo penegakan hukum sih gimana pun tetep dikendaliin penguasa ya kalo penguasanya pemimpin negaranya aja suka mainin hukum yaudah hancur juga tuh penegakan hukum tapi kalo pemimpin negaranya kayak pak ganjar sama prof mahfud yang paham banget hukum dan berintegritas juga jadi akan terbenahi permasalahan hukum selama ini,kalo penegakan hukum sih gimana pun tetep dikendaliin penguasa ya kalo penguasanya pemimpin negaranya aja suka mainin hukum yaudah hancur juga tuh penegakan hukum tapi kalo pemimpin negaranya kayak pak ganjar sama prof mahfud yang paham banget hukum dan berintegritas juga jadi akan terbenahi permasalahan hukum selama ini,"['kalo', 'penegakan', 'hukum', 'sih', 'gimana', 'pun', 'tetep', 'dikendaliin', 'penguasa', 'ya', 'kalo', 'penguasanya', 'pemimpin', 'negaranya', 'aja', 'suka', 'mainin', 'hukum', 'yaudah', 'hancur', 'juga', 'tuh', 'penegakan', 'hukum', 'tapi', 'kalo', 'pemimpin', 'negaranya', 'kayak', 'pak', 'ganjar', 'sama', 'prof', 'mahfud', 'yang', 'paham', 'banget', 'hukum', 'dan', 'berintegritas', 'juga', 'jadi', 'akan', 'terbenahi', 'permasalahan', 'hukum', 'selama', 'ini']","['kalau', 'penegakan', 'hukum', 'sih', 'gimana', 'pun', 'tetep', 'dikendaliin', 'penguasa', 'ya', 'kalau', 'penguasanya', 'pemimpin', 'negaranya', 'aja', 'suka', 'mainin', 'hukum', 'yaudah', 'hancur', 'juga', 'tuh', 'penegakan', 'hukum', 'tapi', 'kalau', 'pemimpin', 'negaranya', 'kayak', 'pak', 'ganjar', 'sama', 'prof', 'mahfud', 'yang', 'paham', 'banget', 'hukum', 'dan', 'berintegritas', 'juga', 'jadi', 'akan', 'terbenahi', 'permasalahan', 'hukum', 'selama', 'ini']","['penegakan', 'hukum', 'sih', 'gimana', 'tetep', 'dikendaliin', 'penguasa', 'ya', 'penguasanya', 'pemimpin', 'negaranya', 'aja', 'suka', 'mainin', 'hukum', 'yaudah', 'hancur', 'tuh', 'penegakan', 'hukum', 'pemimpin', 'negaranya', 'kayak', 'ganjar', 'prof', 'mahfud', 'paham', 'banget', 'hukum', 'berintegritas', 'terbenahi', 'permasalahan', 'hukum']","['tega', 'hukum', 'sih', 'gimana', 'tetep', 'dikendaliin', 'kuasa', 'ya', 'kuasa', 'pimpin', 'negara', 'aja', 'suka', 'mainin', 'hukum', 'yaudah', 'hancur', 'tuh', 'tega', 'hukum', 'pimpin', 'negara', 'kayak', 'ganjar', 'prof', 'mahfud', 'paham', 'banget', 'hukum', 'integritas', 'benah', 'masalah', 'hukum']",tega hukum sih gimana tetep dikendaliin kuasa ya kuasa pimpin negara aja suka mainin hukum yaudah hancur tuh tega hukum pimpin negara kayak ganjar prof mahfud paham banget hukum integritas benah masalah hukum
"Mending masih dikasih 5, sejak MK, jebloknya menurut gua udah minus 🥲🥲",Mending masih dikasih sejak MK jebloknya menurut gua udah minus,mending masih dikasih sejak mk jebloknya menurut gua udah minus,"['mending', 'masih', 'dikasih', 'sejak', 'mk', 'jebloknya', 'menurut', 'gua', 'udah', 'minus']","['mending', 'masih', 'dikasih', 'sejak', 'mk', 'jebloknya', 'menurut', 'aku', 'udah', 'minus']","['mending', 'dikasih', 'mk', 'jebloknya', 'udah', 'minus']","['mending', 'kasih', 'mk', 'jeblok', 'udah', 'minus']",mending kasih mk jeblok udah minus
"Hti hti dlm bicara soal hukum dan HAM, bs jdi tumpul keats tpi tajam kebawah. Cth  soal hukum, pembentukan UU perampasan aset koruptor, dimna pemerintah mendorong tpi parlemen tdk dan itu dgn jls dikatakan  didpn pak mahfud dlm rapat dengar pendpt di dpn komisi. Kedua, cth soal HAM. Presiden didpn umum dgn jls mengatakan melindungi kebebasan beragama dan beribadah, tpi dilapangan tdk demikian dan itu sec tdk lgs aparat baik dipemerintahan maupun aparat keamanan mayoritas bkn menegakkan hukum tpi mengikuti penolakan bhlan lbh tragis lgi ijin dipersulit bkn tdk diberikan. Jdi blm tentu pemerintahan tingkat pusat sumber bs jdi dilevel lapangan yg bermasalah. Msh byk jk mau dibuka termsk masalah para aktifis 98 yg hilang dan spi saat ini tdk plg",Hti hti dlm bicara soal hukum dan HAM bs jdi tumpul keats tpi tajam kebawah Cth soal hukum pembentukan UU perampasan aset koruptor dimna pemerintah mendorong tpi parlemen tdk dan itu dgn jls dikatakan didpn pak mahfud dlm rapat dengar pendpt di dpn komisi Kedua cth soal HAM Presiden didpn umum dgn jls mengatakan melindungi kebebasan beragama dan beribadah tpi dilapangan tdk demikian dan itu sec tdk lgs aparat baik dipemerintahan maupun aparat keamanan mayoritas bkn menegakkan hukum tpi mengikuti penolakan bhlan lbh tragis lgi ijin dipersulit bkn tdk diberikan Jdi blm tentu pemerintahan tingkat pusat sumber bs jdi dilevel lapangan yg bermasalah Msh byk jk mau dibuka termsk masalah para aktifis yg hilang dan spi saat ini tdk plg,hti hti dlm bicara soal hukum dan ham bs jdi tumpul keats tpi tajam kebawah cth soal hukum pembentukan uu perampasan aset koruptor dimna pemerintah mendorong tpi parlemen tdk dan itu dgn jls dikatakan didpn pak mahfud dlm rapat dengar pendpt di dpn komisi kedua cth soal ham presiden didpn umum dgn jls mengatakan melindungi kebebasan beragama dan beribadah tpi dilapangan tdk demikian dan itu sec tdk lgs aparat baik dipemerintahan maupun aparat keamanan mayoritas bkn menegakkan hukum tpi mengikuti penolakan bhlan lbh tragis lgi ijin dipersulit bkn tdk diberikan jdi blm tentu pemerintahan tingkat pusat sumber bs jdi dilevel lapangan yg bermasalah msh byk jk mau dibuka termsk masalah para aktifis yg hilang dan spi saat ini tdk plg,"['hti', 'hti', 'dlm', 'bicara', 'soal', 'hukum', 'dan', 'ham', 'bs', 'jdi', 'tumpul', 'keats', 'tpi', 'tajam', 'kebawah', 'cth', 'soal', 'hukum', 'pembentukan', 'uu', 'perampasan', 'aset', 'koruptor', 'dimna', 'pemerintah', 'mendorong', 'tpi', 'parlemen', 'tdk', 'dan', 'itu', 'dgn', 'jls', 'dikatakan', 'didpn', 'pak', 'mahfud', 'dlm', 'rapat', 'dengar', 'pendpt', 'di', 'dpn', 'komisi', 'kedua', 'cth', 'soal', 'ham', 'presiden', 'didpn', 'umum', 'dgn', 'jls', 'mengatakan', 'melindungi', 'kebebasan', 'beragama', 'dan', 'beribadah', 'tpi', 'dilapangan', 'tdk', 'demikian', 'dan', 'itu', 'sec', 'tdk', 'lgs', 'aparat', 'baik', 'dipemerintahan', 'maupun', 'aparat', 'keamanan', 'mayoritas', 'bkn', 'menegakkan', 'hukum', 'tpi', 'mengikuti', 'penolakan', 'bhlan', 'lbh', 'tragis', 'lgi', 'ijin', 'dipersulit', 'bkn', 'tdk', 'diberikan', 'jdi', 'blm', 'tentu', 'pemerintahan', 'tingkat', 'pusat', 'sumber', 'bs', 'jdi', 'dilevel', 'lapangan', 'yg', 'bermasalah', 'msh', 'byk', 'jk', 'mau', 'dibuka', 'termsk', 'masalah', 'para', 'aktifis', 'yg', 'hilang', 'dan', 'spi', 'saat', 'ini', 'tdk', 'plg']","['hti', 'hti', 'dalam', 'bicara', 'soal', 'hukum', 'dan', 'ham', 'bisa', 'jadi', 'tumpul', 'keats', 'tpi', 'tajam', 'kebawah', 'cth', 'soal', 'hukum', 'pembentukan', 'uu', 'perampasan', 'aset', 'koruptor', 'dimna', 'pemerintah', 'mendorong', 'tpi', 'parlemen', 'tidak', 'dan', 'itu', 'dengan', 'jelas', 'dikatakan', 'didpn', 'pak', 'mahfud', 'dalam', 'rapat', 'dengar', 'pendpt', 'di', 'dpn', 'komisi', 'kedua', 'cth', 'soal', 'ham', 'presiden', 'didpn', 'umum', 'dengan', 'jelas', 'mengatakan', 'melindungi', 'kebebasan', 'beragama', 'dan', 'beribadah', 'tpi', 'dilapangan', 'tidak', 'demikian', 'dan', 'itu', 'sec', 'tidak', 'lgs', 'aparat', 'baik', 'dipemerintahan', 'maupun', 'aparat', 'keamanan', 'mayoritas', 'bkn', 'menegakkan', 'hukum', 'tpi', 'mengikuti', 'penolakan', 'bhlan', 'lebih', 'tragis', 'lgi', 'ijin', 'dipersulit', 'bkn', 'tidak', 'diberikan', 'jadi', 'belum', 'tentu', 'pemerintahan', 'tingkat', 'pusat', 'sumber', 'bisa', 'jadi', 'dilevel', 'lapangan', 'yang', 'bermasalah', 'masih', 'byk', 'jk', 'mau', 'dibuka', 'termsk', 'masalah', 'para', 'aktifis', 'yang', 'hilang', 'dan', 'spi', 'saat', 'ini', 'tidak', 'plg']","['hti', 'hti', 'bicara', 'hukum', 'ham', 'tumpul', 'keats', 'tpi', 'tajam', 'kebawah', 'cth', 'hukum', 'pembentukan', 'uu', 'perampasan', 'aset', 'koruptor', 'dimna', 'pemerintah', 'mendorong', 'tpi', 'parlemen', 'didpn', 'mahfud', 'rapat', 'dengar', 'pendpt', 'dpn', 'komisi', 'cth', 'ham', 'presiden', 'didpn', 'melindungi', 'kebebasan', 'beragama', 'beribadah', 'tpi', 'dilapangan', 'sec', 'lgs', 'aparat', 'dipemerintahan', 'aparat', 'keamanan', 'mayoritas', 'bkn', 'menegakkan', 'hukum', 'tpi', 'mengikuti', 'penolakan', 'bhlan', 'tragis', 'lgi', 'ijin', 'dipersulit', 'bkn', 'pemerintahan', 'tingkat', 'pusat', 'sumber', 'dilevel', 'lapangan', 'bermasalah', 'byk', 'jk', 'dibuka', 'termsk', 'aktifis', 'hilang', 'spi', 'plg']","['hti', 'hti', 'bicara', 'hukum', 'ham', 'tumpul', 'keats', 'tpi', 'tajam', 'bawah', 'cth', 'hukum', 'bentuk', 'uu', 'ampas', 'aset', 'koruptor', 'dimna', 'perintah', 'dorong', 'tpi', 'parlemen', 'didpn', 'mahfud', 'rapat', 'dengar', 'pendpt', 'dpn', 'komisi', 'cth', 'ham', 'presiden', 'didpn', 'lindung', 'bebas', 'agama', 'ibadah', 'tpi', 'lapang', 'sec', 'lgs', 'aparat', 'perintah', 'aparat', 'aman', 'mayoritas', 'bkn', 'tegak', 'hukum', 'tpi', 'ikut', 'tolak', 'bhlan', 'tragis', 'lgi', 'ijin', 'sulit', 'bkn', 'perintah', 'tingkat', 'pusat', 'sumber', 'level', 'lapang', 'masalah', 'byk', 'jk', 'buka', 'termsk', 'aktif', 'hilang', 'spi', 'plg']",hti hti bicara hukum ham tumpul keats tpi tajam bawah cth hukum bentuk uu ampas aset koruptor dimna perintah dorong tpi parlemen didpn mahfud rapat dengar pendpt dpn komisi cth ham presiden didpn lindung bebas agama ibadah tpi lapang sec lgs aparat perintah aparat aman mayoritas bkn tegak hukum tpi ikut tolak bhlan tragis lgi ijin sulit bkn perintah tingkat pusat sumber level lapang masalah byk jk buka termsk aktif hilang spi plg
Pak Ganjar udah speak up tentang fakta di lapangan,Pak Ganjar udah speak up tentang fakta di lapangan,pak ganjar udah speak up tentang fakta di lapangan,"['pak', 'ganjar', 'udah', 'speak', 'up', 'tentang', 'fakta', 'di', 'lapangan']","['pak', 'ganjar', 'udah', 'speak', 'up', 'tentang', 'fakta', 'di', 'lapangan']","['ganjar', 'udah', 'speak', 'up', 'fakta', 'lapangan']","['ganjar', 'udah', 'speak', 'up', 'fakta', 'lapang']",ganjar udah speak up fakta lapang
Ganjar is the best 🙏,Ganjar is the best,ganjar is the best,"['ganjar', 'is', 'the', 'best']","['ganjar', 'is', 'the', 'best']","['ganjar', 'is', 'the', 'best']","['ganjar', 'is', 'the', 'best']",ganjar is the best
"makasih ya pakk udah mau menyuarakan kegelisahan rakyat iniii, emang benerrr penanganan kasus ham inii masih sangat kurang banget di negeri ini",makasih ya pakk udah mau menyuarakan kegelisahan rakyat inii emang benerr penanganan kasus ham inii masih sangat kurang banget di negeri ini,makasih ya pakk udah mau menyuarakan kegelisahan rakyat inii emang benerr penanganan kasus ham inii masih sangat kurang banget di negeri ini,"['makasih', 'ya', 'pakk', 'udah', 'mau', 'menyuarakan', 'kegelisahan', 'rakyat', 'inii', 'emang', 'benerr', 'penanganan', 'kasus', 'ham', 'inii', 'masih', 'sangat', 'kurang', 'banget', 'di', 'negeri', 'ini']","['makasih', 'ya', 'pakk', 'udah', 'mau', 'menyuarakan', 'kegelisahan', 'rakyat', 'inii', 'emang', 'benerr', 'penanganan', 'kasus', 'ham', 'inii', 'masih', 'sangat', 'kurang', 'banget', 'di', 'negeri', 'ini']","['makasih', 'ya', 'pakk', 'udah', 'menyuarakan', 'kegelisahan', 'rakyat', 'inii', 'emang', 'benerr', 'penanganan', 'ham', 'inii', 'banget', 'negeri']","['makasih', 'ya', 'pakk', 'udah', 'suara', 'gelisah', 'rakyat', 'ini', 'emang', 'benerr', 'tangan', 'ham', 'ini', 'banget', 'negeri']",makasih ya pakk udah suara gelisah rakyat ini emang benerr tangan ham ini banget negeri
"Untung aja masih ada prof mahfud kalau ngga mungkin bisa aja tambah jeblok tuh hukum, Sambo ngga terungkap, Kasus dikemenkeu menguap, Aset BLBI ngga jadi ditarik dan bisa aja permintaan  3 periode itu berhasil",Untung aja masih ada prof mahfud kalau ngga mungkin bisa aja tambah jeblok tuh hukum Sambo ngga terungkap Kasus dikemenkeu menguap Aset BLBI ngga jadi ditarik dan bisa aja permintaan periode itu berhasil,untung aja masih ada prof mahfud kalau ngga mungkin bisa aja tambah jeblok tuh hukum sambo ngga terungkap kasus dikemenkeu menguap aset blbi ngga jadi ditarik dan bisa aja permintaan periode itu berhasil,"['untung', 'aja', 'masih', 'ada', 'prof', 'mahfud', 'kalau', 'ngga', 'mungkin', 'bisa', 'aja', 'tambah', 'jeblok', 'tuh', 'hukum', 'sambo', 'ngga', 'terungkap', 'kasus', 'dikemenkeu', 'menguap', 'aset', 'blbi', 'ngga', 'jadi', 'ditarik', 'dan', 'bisa', 'aja', 'permintaan', 'periode', 'itu', 'berhasil']","['untung', 'aja', 'masih', 'ada', 'prof', 'mahfud', 'kalau', 'ngga', 'mungkin', 'bisa', 'aja', 'tambah', 'jeblok', 'tuh', 'hukum', 'sambo', 'ngga', 'terungkap', 'kasus', 'dikemenkeu', 'menguap', 'aset', 'blbi', 'ngga', 'jadi', 'ditarik', 'dan', 'bisa', 'aja', 'permintaan', 'periode', 'itu', 'berhasil']","['untung', 'aja', 'prof', 'mahfud', 'ngga', 'aja', 'jeblok', 'tuh', 'hukum', 'sambo', 'ngga', 'terungkap', 'dikemenkeu', 'menguap', 'aset', 'blbi', 'ngga', 'ditarik', 'aja', 'permintaan', 'periode', 'berhasil']","['untung', 'aja', 'prof', 'mahfud', 'ngga', 'aja', 'jeblok', 'tuh', 'hukum', 'sambo', 'ngga', 'ungkap', 'dikemenkeu', 'uap', 'aset', 'blbi', 'ngga', 'tarik', 'aja', 'minta', 'periode', 'hasil']",untung aja prof mahfud ngga aja jeblok tuh hukum sambo ngga ungkap dikemenkeu uap aset blbi ngga tarik aja minta periode hasil
"Setujuu, memang benar di era pak Jokowi ini penegakkan hukum dan ham menurun sekalii",Setujuu memang benar di era pak Jokowi ini penegakkan hukum dan ham menurun sekalii,setujuu memang benar di era pak jokowi ini penegakkan hukum dan ham menurun sekalii,"['setujuu', 'memang', 'benar', 'di', 'era', 'pak', 'jokowi', 'ini', 'penegakkan', 'hukum', 'dan', 'ham', 'menurun', 'sekalii']","['setujuu', 'memang', 'benar', 'di', 'era', 'pak', 'jokowi', 'ini', 'penegakkan', 'hukum', 'dan', 'ham', 'menurun', 'sekalii']","['setujuu', 'era', 'jokowi', 'penegakkan', 'hukum', 'ham', 'menurun', 'sekalii']","['setujuu', 'era', 'jokowi', 'tegak', 'hukum', 'ham', 'turun', 'sekali']",setujuu era jokowi tegak hukum ham turun sekali
"Terlalu baik pak @ganjar_pranowo memberi nilai 5, kalo aku kasih nilai 0 besar",Terlalu baik pak pranowo memberi nilai kalo aku kasih nilai besar,terlalu baik pak pranowo memberi nilai kalo aku kasih nilai besar,"['terlalu', 'baik', 'pak', 'pranowo', 'memberi', 'nilai', 'kalo', 'aku', 'kasih', 'nilai', 'besar']","['terlalu', 'baik', 'pak', 'pranowo', 'memberi', 'nilai', 'kalau', 'aku', 'kasih', 'nilai', 'besar']","['pranowo', 'nilai', 'kasih', 'nilai']","['pranowo', 'nilai', 'kasih', 'nilai']",pranowo nilai kasih nilai
Pak Ganjar Pranowo pilihanku,Pak Ganjar Pranowo pilihanku,pak ganjar pranowo pilihanku,"['pak', 'ganjar', 'pranowo', 'pilihanku']","['pak', 'ganjar', 'pranowo', 'pilihanku']","['ganjar', 'pranowo', 'pilihanku']","['ganjar', 'pranowo', 'pilih']",ganjar pranowo pilih
Pak Ganjar berani banget orangnya' tegas 😍,Pak Ganjar berani banget orangnya tegas,pak ganjar berani banget orangnya tegas,"['pak', 'ganjar', 'berani', 'banget', 'orangnya', 'tegas']","['pak', 'ganjar', 'berani', 'banget', 'orangnya', 'tegas']","['ganjar', 'berani', 'banget', 'orangnya']","['ganjar', 'berani', 'banget', 'orang']",ganjar berani banget orang
"keren si nih gp, yg selalu speak up akan sebuah kebenaran untuk mewakili suara rakyat, yg kek gini nih yg dibutuhkan",keren si nih gp yg selalu speak up akan sebuah kebenaran untuk mewakili suara rakyat yg kek gini nih yg dibutuhkan,keren si nih gp yg selalu speak up akan sebuah kebenaran untuk mewakili suara rakyat yg kek gini nih yg dibutuhkan,"['keren', 'si', 'nih', 'gp', 'yg', 'selalu', 'speak', 'up', 'akan', 'sebuah', 'kebenaran', 'untuk', 'mewakili', 'suara', 'rakyat', 'yg', 'kek', 'gini', 'nih', 'yg', 'dibutuhkan']","['keren', 'si', 'ini', 'gp', 'yang', 'selalu', 'speak', 'up', 'akan', 'sebuah', 'kebenaran', 'untuk', 'mewakili', 'suara', 'rakyat', 'yang', 'kayak', 'gini', 'ini', 'yang', 'dibutuhkan']","['keren', 'si', 'gp', 'speak', 'up', 'kebenaran', 'mewakili', 'suara', 'rakyat', 'kayak', 'gini', 'dibutuhkan']","['keren', 'si', 'gp', 'speak', 'up', 'benar', 'wakil', 'suara', 'rakyat', 'kayak', 'gin', 'butuh']",keren si gp speak up benar wakil suara rakyat kayak gin butuh
"Se7, kasus HAM ditangan Ganjar bakal beres. GK kek sebelah bertaon taon g beres""",Se kasus HAM ditangan Ganjar bakal beres GK kek sebelah bertaon taon beres,se kasus ham ditangan ganjar bakal beres gk kek sebelah bertaon taon beres,"['se', 'kasus', 'ham', 'ditangan', 'ganjar', 'bakal', 'beres', 'gk', 'kek', 'sebelah', 'bertaon', 'taon', 'beres']","['se', 'kasus', 'ham', 'ditangan', 'ganjar', 'bakal', 'beres', 'enggak', 'kayak', 'sebelah', 'bertaon', 'taon', 'beres']","['ham', 'ditangan', 'ganjar', 'beres', 'kayak', 'sebelah', 'bertaon', 'taon', 'beres']","['ham', 'tang', 'ganjar', 'beres', 'kayak', 'belah', 'bertaon', 'taon', 'beres']",ham tang ganjar beres kayak belah bertaon taon beres
Kan udah jelas pemimpin yang hebat tuh Ganjar,Kan udah jelas pemimpin yang hebat tuh Ganjar,kan udah jelas pemimpin yang hebat tuh ganjar,"['kan', 'udah', 'jelas', 'pemimpin', 'yang', 'hebat', 'tuh', 'ganjar']","['kan', 'udah', 'jelas', 'pemimpin', 'yang', 'hebat', 'tuh', 'ganjar']","['udah', 'pemimpin', 'hebat', 'tuh', 'ganjar']","['udah', 'pimpin', 'hebat', 'tuh', 'ganjar']",udah pimpin hebat tuh ganjar
"sosok seperti GP ini yg dibutuhkan, berani menyuarakan persoalan penegakkan hukum dan HAM yg jeblok saat ini. suwun pak sudah mewakili rakyat",sosok seperti GP ini yg dibutuhkan berani menyuarakan persoalan penegakkan hukum dan HAM yg jeblok saat ini suwun pak sudah mewakili rakyat,sosok seperti gp ini yg dibutuhkan berani menyuarakan persoalan penegakkan hukum dan ham yg jeblok saat ini suwun pak sudah mewakili rakyat,"['sosok', 'seperti', 'gp', 'ini', 'yg', 'dibutuhkan', 'berani', 'menyuarakan', 'persoalan', 'penegakkan', 'hukum', 'dan', 'ham', 'yg', 'jeblok', 'saat', 'ini', 'suwun', 'pak', 'sudah', 'mewakili', 'rakyat']","['sosok', 'seperti', 'gp', 'ini', 'yang', 'dibutuhkan', 'berani', 'menyuarakan', 'persoalan', 'penegakkan', 'hukum', 'dan', 'ham', 'yang', 'jeblok', 'saat', 'ini', 'suwun', 'pak', 'sudah', 'mewakili', 'rakyat']","['sosok', 'gp', 'dibutuhkan', 'berani', 'menyuarakan', 'penegakkan', 'hukum', 'ham', 'jeblok', 'suwun', 'mewakili', 'rakyat']","['sosok', 'gp', 'butuh', 'berani', 'suara', 'tegak', 'hukum', 'ham', 'jeblok', 'suwun', 'wakil', 'rakyat']",sosok gp butuh berani suara tegak hukum ham jeblok suwun wakil rakyat
Rakyat sudah pintar dalam memilih.Yakin memilih GANJAR-MAHFUD,Rakyat sudah pintar dalam memilih Yakin memilih GANJAR MAHFUD,rakyat sudah pintar dalam memilih yakin memilih ganjar mahfud,"['rakyat', 'sudah', 'pintar', 'dalam', 'memilih', 'yakin', 'memilih', 'ganjar', 'mahfud']","['rakyat', 'sudah', 'pintar', 'dalam', 'memilih', 'yakin', 'memilih', 'ganjar', 'mahfud']","['rakyat', 'pintar', 'memilih', 'memilih', 'ganjar', 'mahfud']","['rakyat', 'pintar', 'pilih', 'pilih', 'ganjar', 'mahfud']",rakyat pintar pilih pilih ganjar mahfud
Ganjar mafud selalu di Hati 😍😍,Ganjar mafud selalu di Hati,ganjar mafud selalu di hati,"['ganjar', 'mafud', 'selalu', 'di', 'hati']","['ganjar', 'mafud', 'selalu', 'di', 'hati']","['ganjar', 'mafud', 'hati']","['ganjar', 'mafud', 'hati']",ganjar mafud hati
Ganjar Mafud emang Yang terbaik,Ganjar Mafud emang Yang terbaik,ganjar mafud emang yang terbaik,"['ganjar', 'mafud', 'emang', 'yang', 'terbaik']","['ganjar', 'mafud', 'emang', 'yang', 'terbaik']","['ganjar', 'mafud', 'emang', 'terbaik']","['ganjar', 'mafud', 'emang', 'baik']",ganjar mafud emang baik
"GAMA paling bagus, pasangan yang pas intny gama dah",GAMA paling bagus pasangan yang pas intny gama dah,gama paling bagus pasangan yang pas intny gama dah,"['gama', 'paling', 'bagus', 'pasangan', 'yang', 'pas', 'intny', 'gama', 'dah']","['gama', 'paling', 'bagus', 'pasangan', 'yang', 'pas', 'intny', 'gama', 'udah']","['gama', 'bagus', 'pasangan', 'pas', 'intny', 'gama', 'udah']","['gama', 'bagus', 'pasang', 'pas', 'intny', 'gama', 'udah']",gama bagus pasang pas intny gama udah
Tegakan kebenaran bos q kami setia mendukung mu #ganjarjadipresiden2024 #ganjarmahfud2024,Tegakan kebenaran bos kami setia mendukung mu,tegakan kebenaran bos kami setia mendukung mu,"['tegakan', 'kebenaran', 'bos', 'kami', 'setia', 'mendukung', 'mu']","['tegakan', 'kebenaran', 'bos', 'kami', 'setia', 'mendukung', 'mu']","['tegakan', 'kebenaran', 'bos', 'setia', 'mendukung', 'mu']","['tega', 'benar', 'bos', 'setia', 'dukung', 'mu']",tega benar bos setia dukung mu
sombong Luh 🤮,sombong Luh,sombong luh,"['sombong', 'luh']","['sombong', 'luh']","['sombong', 'luh']","['sombong', 'luh']",sombong luh
Saling hantam 🔥,Saling hantam,saling hantam,"['saling', 'hantam']","['saling', 'hantam']",['hantam'],['hantam'],hantam
KEK NYA SII ANJ INI PERLU BERKACA DULU DAH.,KEK NYA SII ANJ INI PERLU BERKACA DULU DAH,kek nya sii anj ini perlu berkaca dulu dah,"['kek', 'nya', 'sii', 'anj', 'ini', 'perlu', 'berkaca', 'dulu', 'dah']","['kayak', 'nya', 'sii', 'anj', 'ini', 'perlu', 'berkaca', 'dulu', 'udah']","['kayak', 'nya', 'sii', 'anj', 'berkaca', 'udah']","['kayak', 'nya', 'sii', 'anj', 'kaca', 'udah']",kayak nya sii anj kaca udah
Baju hitam putih hasil desain pak jokowi ga jadi di pakai ya bang..,Baju hitam putih hasil desain pak jokowi ga jadi di pakai ya bang,baju hitam putih hasil desain pak jokowi ga jadi di pakai ya bang,"['baju', 'hitam', 'putih', 'hasil', 'desain', 'pak', 'jokowi', 'ga', 'jadi', 'di', 'pakai', 'ya', 'bang']","['baju', 'hitam', 'putih', 'hasil', 'desain', 'pak', 'jokowi', 'enggak', 'jadi', 'di', 'pakai', 'ya', 'bang']","['baju', 'hitam', 'putih', 'hasil', 'desain', 'jokowi', 'pakai', 'ya', 'bang']","['baju', 'hitam', 'putih', 'hasil', 'desain', 'jokowi', 'pakai', 'ya', 'bang']",baju hitam putih hasil desain jokowi pakai ya bang
